source.name	sequenceID	length	pubmed_id	serotype	genotype	isolate_data.country	isolate_data.collection_year	isolate_data.sampled_host_sci_name
ncbi-curated	MW265677	10562	34139961	1	1I	Cambodia: Battambong	2015	Homo sapiens
ncbi-curated	MW265678	10432	34139961	1	1I	Cambodia: Kampong Cham	2015	Homo sapiens
ncbi-curated	MW265679	10604	34139961	1	1I	Cambodia: Kampong Cham	2015	Homo sapiens
ncbi-curated	MW265682	10547	34139961	1	1IV	New Caledonia	2009	Homo sapiens
ncbi-curated	MW265683	10605	34139961	1	1IV	New Caledonia	2009	Homo sapiens
ncbi-curated	MW265684	10553	34139961	1	1IV	New Caledonia	2009	Homo sapiens
ncbi-curated	MW265685	10622	34139961	1	1IV	New Caledonia	2009	Homo sapiens
ncbi-curated	MW265686	10639	34139961	1	1IV	New Caledonia	2010	Homo sapiens
ncbi-curated	MW265687	10474	34139961	1	1I	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265688	10584	34139961	1	1IV	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265689	10611	34139961	1	1I	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265690	10180	34139961	1	1I	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265691	10550	34139961	1	1IV	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265692	10618	34139961	1	1I	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265693	10268	34139961	1	1IV	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265694	10603	34139961	1	1I	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265695	10632	34139961	1	1I	New Caledonia	2012	Homo sapiens
ncbi-curated	MW265696	10637	34139961	1	1I	New Caledonia	2013	Homo sapiens
ncbi-curated	MW265697	10626	34139961	1	1I	New Caledonia	2013	Homo sapiens
ncbi-curated	MW265698	10603	34139961	1	1I	New Caledonia	2013	Homo sapiens
ncbi-curated	MW265699	10446	34139961	1	1I	New Caledonia	2013	Homo sapiens
ncbi-curated	MW265700	10618	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265701	10631	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265702	10608	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265703	10608	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265704	10613	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265705	10581	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265706	10614	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265707	10618	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265708	10608	34139961	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW265709	10627	34139961	1	1I	New Caledonia	2016	Homo sapiens
ncbi-curated	MW265710	10450	34139961	1	1I	New Caledonia	2016	Homo sapiens
ncbi-curated	MW265711	10608	34139961	1	1I	New Caledonia	2016	Homo sapiens
ncbi-curated	MW265712	10632	34139961	1	1I	New Caledonia	2017	Homo sapiens
ncbi-curated	MW265713	10652	34139961	1	1I	New Caledonia	2017	Homo sapiens
ncbi-curated	MW265714	10618	34139961	1	1I	New Caledonia	2017	Homo sapiens
ncbi-curated	MW512341	10723	34188091	2	2II	Singapore	2004	Homo sapiens
ncbi-curated	MW512342	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512343	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512344	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512345	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512346	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512347	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512348	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512349	10176	34188091	2	2II	Singapore	2007	Homo sapiens
ncbi-curated	MW512350	10176	34188091	2	2II	Singapore	2008	Homo sapiens
ncbi-curated	MW512351	10176	34188091	2	2II	Singapore	2008	Homo sapiens
ncbi-curated	MW512352	10176	34188091	2	2II	Singapore	2008	Homo sapiens
ncbi-curated	MW512353	10176	34188091	2	2II	Singapore	2008	Homo sapiens
ncbi-curated	MW512354	10176	34188091	2	2II	Singapore	2009	Homo sapiens
ncbi-curated	MW512355	10176	34188091	2	2II	Singapore	2009	Homo sapiens
ncbi-curated	MW512356	10176	34188091	2	2II	Singapore	2009	Homo sapiens
ncbi-curated	MW512357	10176	34188091	2	2II	Singapore	2010	Homo sapiens
ncbi-curated	MW512358	10176	34188091	2	2II	Singapore	2010	Homo sapiens
ncbi-curated	MW512359	10176	34188091	2	2II	Singapore	2010	Homo sapiens
ncbi-curated	MW512360	10176	34188091	2	2II	Singapore	2010	Homo sapiens
ncbi-curated	MW512361	10176	34188091	2	2II	Singapore	2010	Homo sapiens
ncbi-curated	MW512362	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512363	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512364	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512365	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512366	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512367	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512368	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512369	10723	34188091	2	2II	Singapore	2011	Homo sapiens
ncbi-curated	MW512370	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512371	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512372	10723	34188091	2	-	Singapore	2012	Homo sapiens
ncbi-curated	MW512373	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512374	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512375	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512376	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512377	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512378	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512379	10723	34188091	2	2II	Singapore	2012	Homo sapiens
ncbi-curated	MW512380	10723	34188091	2	-	Singapore	2012	Homo sapiens
ncbi-curated	MW512381	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512382	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512383	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512384	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512385	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512386	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512387	10238	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512388	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512389	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512390	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512391	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512392	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512393	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512394	10254	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512395	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512396	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512397	10285	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512398	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512399	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512400	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512401	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512402	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512403	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512404	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512405	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512406	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512407	10723	34188091	2	2II	Singapore	2013	Homo sapiens
ncbi-curated	MW512408	10723	34188091	2	-	Singapore	2013	Homo sapiens
ncbi-curated	MW512409	10723	34188091	2	-	Singapore	2013	Homo sapiens
ncbi-curated	MW512410	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512411	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512412	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512413	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512414	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512415	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512416	10695	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512417	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512418	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512419	10612	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512420	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512421	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512422	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512423	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512424	10685	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512425	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512426	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512427	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512428	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512429	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512430	10723	34188091	2	2II	Singapore	2014	Homo sapiens
ncbi-curated	MW512431	10723	34188091	2	-	Singapore	2014	Homo sapiens
ncbi-curated	MW512432	10723	34188091	2	-	Singapore	2014	Homo sapiens
ncbi-curated	MW512433	10723	34188091	2	-	Singapore	2014	Homo sapiens
ncbi-curated	MW512434	10723	34188091	2	-	Singapore	2014	Homo sapiens
ncbi-curated	MW512435	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512436	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512437	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512438	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512439	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512440	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512441	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512442	10586	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512443	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512444	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512445	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512446	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512447	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512448	10723	34188091	2	2II	Singapore	2015	Homo sapiens
ncbi-curated	MW512449	10723	34188091	2	-	Singapore	2016	Homo sapiens
ncbi-curated	MW512450	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512451	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512452	10650	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512453	10693	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512454	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512455	10691	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512456	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512457	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512458	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512459	10691	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512460	10712	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512461	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512462	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512463	10697	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512464	10707	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512465	10723	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512466	10693	34188091	2	2II	Singapore	2016	Homo sapiens
ncbi-curated	MW512467	10723	34188091	2	-	Singapore	2016	Homo sapiens
ncbi-curated	MW512468	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512469	10718	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512470	10718	34188091	2	-	Singapore	2017	Homo sapiens
ncbi-curated	MW512471	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512472	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512473	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512474	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512475	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512476	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512477	10723	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512478	10681	34188091	2	2II	Singapore	2017	Homo sapiens
ncbi-curated	MW512479	10723	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512480	10723	34188091	2	-	Singapore	2018	Homo sapiens
ncbi-curated	MW512481	10723	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512482	10713	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512483	10723	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512484	10686	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512485	10723	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512486	10721	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512487	10721	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512488	10721	34188091	2	2II	Singapore	2018	Homo sapiens
ncbi-curated	MW512489	10723	34188091	2	-	Singapore	2018	Homo sapiens
ncbi-curated	MW512490	10723	34188091	2	-	Singapore	2019	Homo sapiens
ncbi-curated	MW512491	10723	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512492	10723	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512493	10723	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512494	10723	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512495	10690	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512496	10721	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512497	10721	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW512498	10721	34188091	2	2II	Singapore	2019	Homo sapiens
ncbi-curated	MW788877	10623	34208667	3	3I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788878	10602	34208667	3	3I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788879	10639	34208667	3	3I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788880	10624	34208667	3	3I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788881	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788882	10631	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788883	10608	34208667	3	3III	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788884	10572	34208667	3	3III	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788885	10645	34208667	3	3I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788886	10638	34208667	3	3III	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788887	10637	34208667	3	3III	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788888	10638	34208667	3	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788889	10641	34208667	3	3III	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788890	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788891	10641	34208667	3	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788892	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788893	10642	34208667	3	3III	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788894	10645	34208667	3	3I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788895	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788896	10641	34208667	3	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788897	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788898	10645	34208667	3	3I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788899	10645	34208667	3	3I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788900	10621	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788901	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788902	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788903	10642	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788904	10641	34208667	3	3III	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788905	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788906	10637	34208667	3	3III	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788907	10644	34208667	3	3III	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788908	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788909	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788910	10641	34208667	3	3III	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788911	10641	34208667	3	3III	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788912	10645	34208667	3	3I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788981	10570	34208667	2	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788982	10548	34208667	2	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788983	10594	34208667	2	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788984	10594	34208667	2	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788985	10594	34208667	2	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788986	10516	34208667	2	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788987	10596	34208667	2	-	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW788988	10574	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788989	10607	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788990	10603	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788991	10603	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788992	10547	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788993	10511	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788994	10605	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788995	10605	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788996	10605	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788997	10602	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW788998	10605	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW788999	10530	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789000	10603	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789001	10598	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789002	10599	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789003	10603	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789004	10557	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789005	10586	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789006	10589	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW789007	10558	34208667	4	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793678	10551	34208667	4	-	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793679	10543	34208667	1	1I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793680	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793681	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793682	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793683	10543	34208667	1	1I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793684	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793685	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793686	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793687	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793688	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793689	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793690	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793691	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793692	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793693	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793694	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793695	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793696	10543	34208667	1	1I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793697	10543	34208667	1	1I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793698	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793699	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793700	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793701	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793702	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793703	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793704	10543	34208667	1	1I	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793705	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793706	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW793707	10543	34208667	1	1I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793708	10543	34208667	1	1I	Myanmar: Yangon	2017	Homo sapiens
ncbi-curated	MW793709	10543	34208667	1	-	Myanmar: Yangon	2018	Homo sapiens
ncbi-curated	MW793710	10543	34208667	1	1I	Myanmar: Yangon	2019	Homo sapiens
ncbi-curated	MW730814	10581	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730815	10584	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730816	10580	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730817	10580	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730818	10584	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730819	10584	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730820	10584	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730821	10584	34452310	2	2II	Nepal	2017	Homo sapiens
ncbi-curated	MW730822	10584	34452310	2	2II	Nepal	2017	Homo sapiens
